Survived,Age,SibSp,Parch,Fare,Sex_female,Sex_male,HasCabin_No,HasCabin_Yes,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,NameLen,Embarked_C,Embarked_Q,Embarked_S,FamilySize,FamilyClass_LargeFamily,FamilyClass_MediumFamily,FamilyClass_Single,FamilyClass_SmallFamily,FareReal,UseGT,UseGT_0,UseGT_1,Pclass_1,Pclass_2,Pclass_3,AgeLevel_Children,AgeLevel_Middle,AgeLevel_Old,AgeLevel_Teenager,AgeLevel_Youth,Mother_No,Mother_Yes,D_Female_Family,S_Male_Family
0,-0.3436719169043121,0,0,-0.5167503274013401,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,1,0,0,-0.5609748304808925,0,0,1,0,-0.5138442604121946,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,2.209449816638446,0,0,-0.127703491720877,0,1,1,0,0,0,0,0,1,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,0.3760408686518868,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1.6258791346858157,0,0,-0.3904233471221729,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.22489061565788096,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0,1.0423084527331852,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,-0.5712644828658381,0,0,-0.5065173387039854,1,0,1,0,0,1,0,0,0,0,0.4215728296253703,0,1,0,-0.5609748304808925,0,0,1,0,-0.4904378639773551,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,1.4070401289535792,1,1,1.5700767673989782,0,1,0,1,0,0,1,0,0,0,-0.15312330133577545,1,0,0,0.6792945838081278,0,0,0,1,0.42995547440797754,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1
0,0.8964157822450276,0,0,-0.5081943167848229,0,1,0,1,0,0,1,0,0,0,1.5709650915476618,0,0,1,-0.5609748304808925,0,0,1,0,-0.49427369483122513,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,-0.8542962636128637,1,0,3.9182829404075092,1,0,0,1,0,0,0,1,0,0,2.7203573534699537,1,0,0,0.059159876663617626,0,0,0,1,1.772746085776074,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1,0.38579143553647594,0,0,-0.1329880865134318,0,1,0,1,0,0,1,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,0.36395316638128805,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.8542962636128637,0,1,-0.37121359340386517,1,0,1,0,0,1,0,0,0,0,-0.8427586584891503,1,0,0,0.059159876663617626,0,0,0,1,-0.5137475587940298,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0
0,-0.3436719169043121,0,0,-0.5063482316706236,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,1,0,-0.5609748304808925,0,0,1,0,-0.49005105750469596,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.2707255816602333,1,0,-0.5040834053309574,0,1,1,0,0,0,1,0,0,0,-0.26806252752800463,0,0,1,0.059159876663617626,0,0,0,1,-0.4848706136744394,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.6775767765127911,0,0,-0.1387759760481347,0,1,1,0,0,0,1,0,0,0,2.375539674893266,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
1,1.115254787977264,0,0,-0.3904233471221729,1,0,1,0,0,0,0,1,0,0,0.4215728296253703,0,0,1,-0.5609748304808925,0,0,1,0,-0.22489061565788096,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,0.8964157822450276,0,0,-0.1329880865134318,0,1,0,1,0,0,1,0,0,0,0.4215728296253703,0,0,1,-0.5609748304808925,0,0,1,0,0.36395316638128805,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1,-0.5625109226365484,0,0,2.3887702190195057,1,0,1,0,0,1,0,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,0.8981144857677483,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1,-0.1722480290807268,1,1,-0.35527726868848847,0,1,1,0,1,0,0,0,0,0,2.030721996316579,1,0,0,0.6792945838081278,0,0,0,1,-0.49552160618944696,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
1,-0.4166182521483909,0,0,0.334405635087738,1,0,0,1,0,1,0,0,0,0,2.490478901085495,1,0,0,-0.5609748304808925,0,0,1,0,1.4330448132605664,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,2.1755297707499492,0,0,-0.127703491720877,0,1,0,1,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,0.3760408686518868,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1.3340937937095003,1,0,0.3846505557858648,0,1,0,1,0,0,1,0,0,0,-0.15312330133577545,0,0,1,0.059159876663617626,0,0,0,1,0.3507142543706322,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1
0,-0.05188657592799688,0,0,-0.4712867067536201,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.4098531821733633,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,1.6258791346858157,0,0,-0.40048924196513447,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.5472293428738484,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
0,-0.7813499283687849,0,0,-0.5081943167848229,0,1,0,1,0,0,1,0,0,0,1.9157827701243495,0,0,1,-0.5609748304808925,0,0,1,0,-0.49427369483122513,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.6046304412687123,0,0,3.9182829404075092,1,0,0,1,0,1,0,0,0,0,0.19169437724091198,1,0,0,-0.5609748304808925,0,0,1,0,1.772746085776074,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1,-0.1977792464161545,0,0,-0.4508187161799421,1,0,0,1,0,1,0,0,0,0,0.8813297343942869,0,0,1,-0.5609748304808925,0,0,1,0,-0.3630357844647241,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.1064504346905679,0,0,-0.3501597677503268,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,0,1,0,-0.5609748304808925,0,0,1,0,-0.13279383645331885,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.23989876504831834,0,0,-0.5056778430740825,0,1,1,0,0,0,1,0,0,0,0.19169437724091198,0,0,1,-0.5609748304808925,0,0,1,0,-0.48851764613093995,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-1.7296522865418094,0,1,0.0021465517533267057,1,0,1,0,0,1,0,0,0,0,0.6514512820098286,0,0,1,0.059159876663617626,0,0,0,1,-0.3400115896635836,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
0,-0.9272425988569425,1,0,-0.5201888370796958,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,0.059159876663617626,0,0,0,1,-0.5217093253562642,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,0.31284510029239715,0,0,-0.40048924196513447,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,1.479986464197658,0,0,-0.40048924196513447,0,1,1,0,0,0,1,0,0,0,-0.26806252752800463,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,-0.1977792464161545,1,0,0.4067955244403802,0,1,0,1,0,0,1,0,0,0,0.19169437724091198,0,0,1,0.059159876663617626,0,0,0,1,0.3760408686518868,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1
0,-0.7084035931247061,0,0,-0.4878108797278257,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.4476497003589156,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.021059759316081925,3,0,-0.23943492447775,1,0,1,0,0,0,0,1,0,0,1.9157827701243495,0,0,1,1.299429290952638,0,0,0,1,-0.3630357844647241,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
1,-0.5869114717756928,0,0,-0.5064327851873045,1,0,1,0,0,1,0,0,0,0,-0.4979409799124629,0,1,0,-0.5609748304808925,0,0,1,0,-0.4902444607410255,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.3436719169043121,1,0,-0.1387759760481347,0,1,1,0,0,0,1,0,0,0,0.7663905082020578,0,0,1,0.059159876663617626,0,0,0,1,0.3507142543706322,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.3436719169043121,1,0,-0.5026580746211939,1,0,1,0,0,1,0,0,0,0,-0.26806252752800463,0,0,1,0.059159876663617626,0,0,0,1,-0.48161038769059783,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1,-0.05188657592799688,0,0,3.59239959486663,1,0,0,1,0,1,0,0,0,0,0.3066336034331411,0,0,1,-0.5609748304808925,0,0,1,0,2.397373303902016,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0,-1.3649206103214153,0,0,-0.2839765091578547,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,1,0,0,-0.5609748304808925,0,0,1,0,-0.4139768154622475,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,0.2026961340738383,0,0,-0.2322144319070096,0,1,1,0,0,0,1,0,0,0,-0.6128802061046921,0,0,1,-0.5609748304808925,0,0,1,0,0.13698807868772092,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.4895645873924697,0,0,-0.40048924196513447,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.4895645873924697,0,0,-0.40048924196513447,0,1,1,0,0,0,1,0,0,0,-0.26806252752800463,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.08835974355003628,0,0,-0.33808069393877294,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0,1.3340937937095003,1,3,0.02982776257147091,1,0,1,0,0,0,0,1,0,0,1.685904317739891,0,0,1,1.9195639980971482,0,1,0,0,-0.45081552714407236,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
1,0.38579143553647594,0,0,9.651901196475078,0,1,0,1,0,0,1,0,0,0,-0.4979409799124629,1,0,0,-0.5609748304808925,0,0,1,0,7.017434326786315,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.14505017745597304,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.14505017745597304,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.1290203354773186,0,0,-0.05824881730444247,0,1,0,1,0,0,1,0,0,0,-0.15312330133577545,0,0,1,-0.5609748304808925,0,0,1,0,0.5349078127797564,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0.4587377707805547,1,0,0.9251891088528988,0,1,0,1,0,0,1,0,0,0,0.07675515104868284,0,0,1,0.059159876663617626,0,0,0,1,0.9689138847812552,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1,-0.6354572578806273,2,2,4.619875810961928,1,0,0,1,0,1,0,0,0,0,0.996268960586516,1,0,0,1.9195639980971482,0,1,0,0,5.194429235660571,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
0,-0.4166182521483909,1,0,-0.33808069393877294,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,0.059159876663617626,0,0,0,1,-0.10516480269195017,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.09400609456016072,0,0,-0.5026580746211939,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.48161038769059783,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,2.938913169079234,1,1,0.767154559818403,0,1,0,1,0,0,0,0,1,0,0.07675515104868284,0,0,1,0.6792945838081278,0,0,0,1,0.7881739555923022,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
0,-1.0001889341010213,1,1,-0.2545337667421923,0,1,1,0,0,0,1,0,0,0,0.19169437724091198,0,0,1,0.6792945838081278,0,0,0,1,-0.38030393056557954,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,0.021059759316081925,0,0,-0.40048924196513447,1,0,1,0,0,1,0,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.7813499283687849,1,0,0.4067955244403802,0,1,0,1,0,0,1,0,0,0,-0.03818407514354631,0,0,1,0.059159876663617626,0,0,0,1,1.5986256125924487,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0.09400609456016072,0,0,-0.5061811378162305,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,0,1,0,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-1.875544957029967,1,1,-0.19917134510590387,1,0,1,0,0,1,0,0,0,0,-1.0726371108736086,0,0,1,0.6792945838081278,0,0,0,1,0.21256908556378903,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1,-1.7296522865418094,0,1,-0.411058431550244,0,1,0,1,1,0,0,0,0,0,-0.9576978846813795,0,0,1,0.059159876663617626,0,0,0,1,-0.5593170451444471,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,0.23989876504831834,0,0,-0.4709505058658652,0,1,1,0,0,0,1,0,0,0,0.19169437724091198,0,0,1,-0.5609748304808925,0,0,1,0,-0.4090841740670052,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.4895645873924697,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,1.3340937937095003,1,2,0.6463638217028645,1,0,1,0,0,0,0,1,0,0,0.6514512820098286,0,0,1,1.299429290952638,0,0,0,1,0.6500287867854591,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1,-2.118456253392749,1,1,-0.37029155743624986,0,1,1,0,1,0,0,0,0,0,-0.9576978846813795,0,0,1,0.6792945838081278,0,0,0,1,-0.5126930506721376,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,-0.12483291117207568,0,0,-0.5052591018486152,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,-0.48755983962721255,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.8542962636128637,0,0,-0.4306869264940191,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,0,1,-0.5609748304808925,0,0,1,0,-0.3169873948624431,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0.31284510029239715,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.23989876504831834,0,0,1.0791972999502104,1,0,0,1,0,0,0,0,0,1,2.375539674893266,0,0,1,-0.5609748304808925,0,0,1,0,0.48118469157709515,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.591328198692971,0,0,-0.37029155743624986,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.5126930506721376,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0,0.8234694470009487,0,0,-0.5187635063699324,0,1,1,0,0,0,1,0,0,0,0.6514512820098286,0,0,1,-0.5609748304808925,0,0,1,0,-0.5184490993724227,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,-0.7084035931247061,0,0,-0.5166657738846593,0,1,1,0,0,0,1,0,0,0,-0.38300175372023376,1,0,0,-0.5609748304808925,0,0,1,0,-0.513650857175865,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.4587377707805547,1,2,1.7536122544286328,1,0,0,1,0,0,0,1,0,0,1.685904317739891,0,0,1,1.299429290952638,0,0,0,1,0.5349078127797564,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1
0,-1.0001889341010213,0,0,-0.5056778430740825,0,1,1,0,0,0,1,0,0,0,-0.38300175372023376,0,0,1,-0.5609748304808925,0,0,1,0,-0.48851764613093995,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1.5529327994417368,1,0,0.9072375919899612,1,0,0,1,0,0,0,1,0,0,0.8813297343942869,0,0,1,0.059159876663617626,0,0,0,1,0.35007418175516036,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
0,0.8490006643363764,0,0,0.13501636368041892,0,1,1,0,0,0,0,0,1,0,0.07675515104868284,1,0,0,-0.5609748304808925,0,0,1,0,0.9769723529616546,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0.05753292693812133,0,0,-0.5061811378162305,1,0,1,0,0,1,0,0,0,0,-1.0726371108736086,0,1,0,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.05188657592799688,1,0,-0.1760197869670924,0,1,1,0,0,0,1,0,0,0,-0.6128802061046921,0,1,0,0.059159876663617626,0,0,0,1,-0.47585433899031276,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0,0.16695242980423952,0,0,-0.49385041663360263,0,1,1,0,0,0,1,0,0,0,0.3066336034331411,0,0,1,-0.5609748304808925,0,0,1,0,-0.46146421723959985,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.4166182521483909,0,0,-0.4709505058658652,0,1,1,0,0,0,1,0,0,0,-0.4979409799124629,0,0,1,-0.5609748304808925,0,0,1,0,-0.4090841740670052,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,1.3340937937095003,0,0,-0.5040834053309574,0,1,1,0,0,0,1,0,0,0,-0.26806252752800463,0,0,1,-0.5609748304808925,0,0,1,0,-0.4848706136744394,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,1.9906108109062095,0,0,-0.4508187161799421,1,0,0,1,0,0,0,1,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.6047898298766996,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
0,0.034339755435100386,0,0,-0.5167503274013401,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,1,0,0,-0.5609748304808925,0,0,1,0,-0.5138442604121946,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,1.7717718051739733,1,3,-0.19917134510590387,1,0,1,0,0,0,0,1,0,0,1.111208186778745,0,0,1,1.9195639980971482,0,1,0,0,0.21256908556378903,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.8542962636128637,0,0,-0.5061811378162305,0,1,1,0,0,0,1,0,0,0,1.4560258653554325,0,0,1,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,1.4940955012061172,0,0,-0.5061811378162305,0,1,0,1,0,0,1,0,0,0,-0.9576978846813795,0,1,0,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,-1.8025986217858883,0,0,-0.411058431550244,1,0,1,0,0,1,0,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,-0.5593170451444471,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,0.001898320183217531,0,0,-0.5064327851873045,0,1,1,0,0,0,1,0,0,0,-0.6128802061046921,0,1,0,-0.5609748304808925,0,0,1,0,-0.4902444607410255,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.9693621174891064,0,1,3.59239959486663,1,0,0,1,0,0,0,1,0,0,3.065175032046641,0,0,1,0.059159876663617626,0,0,0,1,2.397373303902016,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,-1.2190279398332577,0,0,-0.5166657738846593,1,0,1,0,0,1,0,0,0,0,-0.7278194322969213,1,0,0,-0.5609748304808925,0,0,1,0,-0.513650857175865,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,-0.9272425988569425,1,0,0.4853095042154801,1,0,0,1,0,0,0,1,0,0,1.9157827701243495,0,0,1,0.059159876663617626,0,0,0,1,0.46583522837633484,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1
0,-0.05188657592799688,0,0,-0.05824881730444247,0,1,0,1,0,0,1,0,0,0,-0.15312330133577545,0,0,1,-0.5609748304808925,0,0,1,0,0.5349078127797564,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.46476283340948293,1,2,-0.1901120397472385,0,1,1,0,0,0,1,0,0,0,-0.6128802061046921,0,0,1,1.299429290952638,0,0,0,1,-0.30662650720192985,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
0,-0.3436719169043121,0,0,-0.5202733905963767,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,0,0,1,-0.5609748304808925,0,0,1,0,-0.5219027285925937,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.3436719169043121,0,0,-0.516247032659192,0,1,1,0,0,0,1,0,0,0,0.996268960586516,0,0,1,-0.5609748304808925,0,0,1,0,-0.5126930506721376,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.8542962636128637,0,0,-0.5112986387543922,1,0,1,0,0,1,0,0,0,0,-0.38300175372023376,0,0,1,-0.5609748304808925,0,0,1,0,-0.5013743565078969,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-1.5837596160536518,4,1,-0.07586413327962514,0,1,1,0,1,0,0,0,0,0,-0.26806252752800463,0,1,0,2.5396987052416584,0,1,0,0,-0.5783120058553881,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
1,-2.0943839627622034,1,2,-0.2479909350942673,0,1,1,0,1,0,0,0,0,0,-0.15312330133577545,0,0,1,1.299429290952638,0,0,0,1,-0.37282106725520886,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,1.1882011232213427,0,0,0.932235235242972,0,1,0,1,0,0,1,0,0,0,-0.6128802061046921,1,0,0,-0.5609748304808925,0,0,1,0,0.9769723529616546,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
0,0.16441754465450786,0,0,-0.5061811378162305,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,1,0,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-1.0001889341010213,0,0,-0.1387759760481347,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,-1.0968914591895884,8,2,0.7379634647738145,1,0,1,0,0,1,0,0,0,0,-0.26806252752800463,0,0,1,5.64037224096421,1,0,0,0,-0.3890202328831542,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
0,1.7746896585837364,0,0,-0.04424111804097724,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,1,0,0,-0.5609748304808925,0,0,1,0,0.5669482822650235,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
0,-0.3436719169043121,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.6775767765127911,0,0,-0.40048924196513447,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1,1.4070401289535792,0,0,-0.14020130675789802,1,0,0,1,0,0,0,0,1,0,0.19169437724091198,0,0,1,-0.5609748304808925,0,0,1,0,0.3474540283867908,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0.09400609456016072,0,0,-0.4873921385023585,1,0,1,0,0,0,0,1,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.44669189385518815,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.021059759316081925,0,0,-0.5166657738846593,0,1,1,0,0,0,1,0,0,0,-0.6128802061046921,1,0,0,-0.5609748304808925,0,0,1,0,-0.513650857175865,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.021059759316081925,1,1,-0.1760197869670924,1,0,1,0,0,0,0,1,0,0,2.7203573534699537,0,0,1,0.6792945838081278,0,0,0,1,-0.47585433899031276,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0
0,0.31284510029239715,0,0,-0.40048924196513447,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.5472293428738484,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
1,0.09400609456016072,1,1,-0.13374302862665394,1,0,1,0,0,0,0,1,0,0,1.80084354393212,0,0,1,0.6792945838081278,0,0,0,1,-0.443620466268716,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1,-1.3649206103214153,1,2,1.7536122544286328,0,1,0,1,1,0,0,0,0,0,0.6514512820098286,0,0,1,1.299429290952638,0,0,0,1,0.5349078127797564,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1
1,-2.136692837203769,0,1,-0.4907460946640333,0,1,1,0,1,0,0,0,0,0,0.19169437724091198,1,0,0,0.059159876663617626,0,0,0,1,-0.4543635555629281,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1,-0.1977792464161545,0,0,-0.5217832748228208,0,1,1,0,0,0,1,0,0,0,-0.26806252752800463,0,0,1,-0.5609748304808925,0,0,1,0,-0.5253563578127649,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.09400609456016072,0,0,-0.5056778430740825,0,1,1,0,0,0,1,0,0,0,-0.38300175372023376,0,0,1,-0.5609748304808925,0,0,1,0,-0.48851764613093995,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.6775767765127911,0,0,1.0721285133703236,0,1,0,1,0,0,1,0,0,0,-0.4979409799124629,0,0,1,-0.5609748304808925,0,0,1,0,3.12047305722968,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.8542962636128637,0,0,-0.5056778430740825,1,0,1,0,0,1,0,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.48851764613093995,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.6775767765127911,0,0,-0.40048924196513447,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
